Branch,Type,Amount,IssueDate,DueDate,InterestRate,Status
D,Auto,65525,6/30/2015,6/14/2018,0.159420245,OVRD
D,Auto,21879,6/30/2015,6/19/2017,0.162042794,OVRD
D,Auto,57918,6/30/2015,6/14/2018,0.15319425,OVRD
D,Auto,89437,6/30/2015,6/3/2020,0.133351262,NPL
D,Auto,57055,6/30/2015,6/9/2019,0.15087962,OVRD
D,Auto,70099,6/30/2015,6/9/2019,0.167495815,OVRD
D,Auto,20011,6/30/2015,6/9/2019,0.169429677,NORM
C,Personal,15698,7/30/2015,7/14/2018,0.162955421,NPL
C,Personal,48767,7/30/2015,7/14/2018,0.144477884,OVRD
C,Personal,21088,7/30/2015,7/24/2016,0.148841218,NPL
C,Personal,67486,7/30/2015,7/24/2016,0.149623597,OVRD
C,Personal,79183,7/30/2015,7/19/2017,0.160353536,NPL
C,Personal,93888,7/30/2015,7/14/2018,0.138652464,OVRD
C,Personal,30617,7/30/2015,7/19/2017,0.151765492,NPL
C,Personal,18751,7/30/2015,7/24/2016,0.153962253,OVRD
C,Personal,61526,7/30/2015,7/9/2019,0.131589083,NORM
C,Personal,39831,7/30/2015,7/24/2016,0.157218241,NORM
C,Personal,89830,7/30/2015,7/24/2016,0.160028401,OVRD
C,Personal,64189,7/30/2015,7/3/2020,0.143809883,OVRD
C,Personal,56807,7/30/2015,7/24/2016,0.151710389,NPL
C,Personal,81809,7/30/2015,7/14/2018,0.153685257,NORM
C,Personal,84619,7/30/2015,7/14/2018,0.150686494,OVRD
C,Personal,39707,7/30/2015,7/19/2017,0.159765117,OVRD
C,Personal,67017,7/30/2015,7/14/2018,0.159959036,NPL
C,Personal,74485,7/30/2015,7/19/2017,0.13896803,OVRD
C,Personal,35670,7/30/2015,7/14/2018,0.14598394,NPL
C,Personal,61947,7/30/2015,7/19/2017,0.167459732,OVRD
C,Personal,27109,7/30/2015,7/24/2016,0.161987401,NORM
C,Personal,35045,7/30/2015,7/24/2016,0.144261446,NPL
C,Personal,78657,7/30/2015,7/3/2020,0.13814971,NORM
C,Personal,72161,7/30/2015,7/24/2016,0.133046186,NPL
B,Home,72733,8/29/2015,8/23/2016,0.144744191,NORM
B,Home,88721,8/29/2015,8/8/2019,0.137291324,OVRD
B,Home,36464,8/29/2015,8/18/2017,0.169050578,NORM
B,Home,66359,8/29/2015,8/13/2018,0.138374952,NPL
B,Home,34419,8/29/2015,8/2/2020,0.15096847,NPL
B,Home,97915,8/29/2015,8/2/2020,0.139169674,OVRD
B,Home,63508,8/29/2015,8/8/2019,0.161863975,NORM
B,Home,84805,8/29/2015,8/23/2016,0.153420925,NPL
B,Home,50276,8/29/2015,8/8/2019,0.149368067,NPL
B,Home,13382,8/29/2015,8/8/2019,0.148273929,NORM
B,Home,22635,8/29/2015,8/13/2018,0.138937239,OVRD
B,Home,73213,8/29/2015,8/8/2019,0.14432229,OVRD
B,Home,56850,8/29/2015,8/8/2019,0.166161938,NPL
B,Home,41157,8/29/2015,8/2/2020,0.138287104,NPL
C,Home,37855,9/28/2015,9/1/2020,0.13278781,NPL
C,Home,61924,9/28/2015,9/7/2019,0.137625967,NPL
C,Home,26946,9/28/2015,9/12/2018,0.149472401,NPL
C,Home,36391,9/28/2015,9/1/2020,0.159370878,OVRD
C,Home,52616,9/28/2015,9/22/2016,0.164081034,NPL
C,Home,99823,9/28/2015,9/1/2020,0.161696667,NPL
C,Home,69548,9/28/2015,9/22/2016,0.137619067,NPL
C,Home,36957,9/28/2015,9/17/2017,0.167828652,NPL
C,Home,27025,9/28/2015,9/17/2017,0.134650256,NPL
C,Home,91090,9/28/2015,9/22/2016,0.164313739,NORM
C,Home,93946,9/28/2015,9/12/2018,0.159335834,NPL
C,Home,66097,9/28/2015,9/1/2020,0.148630459,NPL
C,Home,23117,9/28/2015,9/12/2018,0.158024067,NPL
C,Home,43335,9/28/2015,9/22/2016,0.161928316,OVRD
C,Home,16802,9/28/2015,9/1/2020,0.155106058,NORM
C,Home,70997,9/28/2015,9/1/2020,0.135867736,NORM
C,Home,69174,9/28/2015,9/7/2019,0.140073026,OVRD
C,Home,92752,9/28/2015,9/7/2019,0.166212888,OVRD
C,Home,91781,9/28/2015,9/12/2018,0.143094325,NPL
C,Home,20620,9/28/2015,9/17/2017,0.16745006,NPL
C,Home,86796,9/28/2015,9/7/2019,0.135585448,NPL
C,Home,55775,9/28/2015,9/17/2017,0.14635659,NPL
C,Home,99959,9/28/2015,9/1/2020,0.132824177,NPL
C,Home,16809,9/28/2015,9/1/2020,0.141995994,OVRD
C,Home,24839,9/28/2015,9/17/2017,0.135092973,OVRD
C,Home,35657,9/28/2015,9/17/2017,0.157353216,NORM
C,Home,14932,9/28/2015,9/17/2017,0.167211543,NORM
C,Home,57203,9/28/2015,9/12/2018,0.141645557,NORM
C,Home,58921,9/28/2015,9/22/2016,0.134398584,OVRD
C,Home,39175,9/28/2015,9/7/2019,0.13618893,NORM
C,Home,29158,9/28/2015,9/1/2020,0.13616232,NORM
C,Home,49985,9/28/2015,9/1/2020,0.156219708,NORM
C,Home,81064,9/28/2015,9/17/2017,0.152811435,NPL
C,Home,87096,9/28/2015,9/22/2016,0.162267353,NPL
C,Home,24961,9/28/2015,9/1/2020,0.16007977,OVRD
C,Home,84600,9/28/2015,9/1/2020,0.167595826,OVRD
C,Home,99559,9/28/2015,9/17/2017,0.139129481,NPL
C,Home,90091,9/28/2015,9/1/2020,0.132529699,NPL
C,Home,50109,9/28/2015,9/22/2016,0.144769802,OVRD
C,Home,76597,9/28/2015,9/1/2020,0.150189678,NPL
C,Home,58604,9/28/2015,9/12/2018,0.141746889,OVRD
C,Home,51915,9/28/2015,9/7/2019,0.130287292,OVRD
C,Home,80123,9/28/2015,9/17/2017,0.153416523,NORM
C,Home,85557,9/28/2015,9/7/2019,0.159209214,NPL
C,Home,28087,9/28/2015,9/17/2017,0.140703452,NPL
C,Home,16421,9/28/2015,9/22/2016,0.152955153,NORM
C,Home,17311,9/28/2015,9/17/2017,0.148096185,NPL
C,Home,92574,9/28/2015,9/12/2018,0.167737153,OVRD
C,Home,78612,9/28/2015,9/12/2018,0.146409137,NPL
C,Home,74558,9/28/2015,9/17/2017,0.142553581,OVRD
C,Home,18777,9/28/2015,9/7/2019,0.16154396,NPL
C,Home,98250,9/28/2015,9/1/2020,0.166375606,OVRD
C,Home,41487,9/28/2015,9/22/2016,0.162915768,NPL
C,Home,85304,9/28/2015,9/17/2017,0.165729084,NPL
C,Home,76965,9/28/2015,9/17/2017,0.15436051,NPL
C,Home,83240,9/28/2015,9/17/2017,0.136330523,OVRD
C,Home,48138,9/28/2015,9/22/2016,0.163959771,NPL
C,Home,17638,9/28/2015,9/7/2019,0.145830537,NORM
C,Home,70175,9/28/2015,9/1/2020,0.167248174,NPL
C,Home,68769,9/28/2015,9/1/2020,0.164828354,NORM
E,Personal,72627,10/28/2015,10/12/2018,0.15438777,OVRD
E,Personal,77234,10/28/2015,10/7/2019,0.137319892,NPL
E,Personal,56111,10/28/2015,10/7/2019,0.161442143,NPL
E,Personal,40552,10/28/2015,10/1/2020,0.166914626,OVRD
E,Personal,16127,10/28/2015,10/12/2018,0.132868057,OVRD
E,Personal,74229,10/28/2015,10/12/2018,0.135229065,NPL
E,Personal,51909,10/28/2015,10/12/2018,0.150544828,NORM
E,Personal,36170,10/28/2015,10/7/2019,0.13867251,NORM
E,Personal,98973,10/28/2015,10/1/2020,0.149904415,NPL
E,Personal,93053,10/28/2015,10/17/2017,0.133381791,OVRD
E,Personal,92726,10/28/2015,10/17/2017,0.136457759,OVRD
E,Personal,69366,10/28/2015,10/1/2020,0.143368067,OVRD
E,Personal,67532,10/28/2015,10/7/2019,0.144529023,NPL
E,Personal,45240,10/28/2015,10/12/2018,0.155903474,OVRD
E,Personal,90258,10/28/2015,10/7/2019,0.16871237,NORM
E,Personal,99182,10/28/2015,10/17/2017,0.133023947,NORM
E,Personal,67075,10/28/2015,10/7/2019,0.169794942,OVRD
E,Personal,31414,10/28/2015,10/22/2016,0.133910727,OVRD
E,Personal,42713,10/28/2015,10/7/2019,0.160365099,OVRD
E,Personal,18832,10/28/2015,10/22/2016,0.152023915,NPL
E,Personal,30157,10/28/2015,10/1/2020,0.146357068,OVRD
E,Personal,99339,10/28/2015,10/7/2019,0.13207284,NORM
E,Personal,40510,10/28/2015,10/7/2019,0.140932205,OVRD
E,Personal,27349,10/28/2015,10/12/2018,0.15637958,NORM
E,Personal,88980,10/28/2015,10/7/2019,0.145871832,NORM
E,Personal,68952,10/28/2015,10/1/2020,0.151288577,NORM
E,Personal,55118,10/28/2015,10/7/2019,0.15103554,NORM
E,Personal,15090,10/28/2015,10/12/2018,0.169955939,NPL
E,Personal,68484,10/28/2015,10/7/2019,0.164102959,NORM
E,Personal,90205,10/28/2015,10/22/2016,0.145338957,OVRD
E,Personal,45921,10/28/2015,10/1/2020,0.15565413,NPL
E,Personal,17089,10/28/2015,10/12/2018,0.157204496,NORM
E,Personal,50735,10/28/2015,10/7/2019,0.140513298,OVRD
E,Personal,74741,10/28/2015,10/7/2019,0.140806912,NORM
E,Personal,83536,10/28/2015,10/1/2020,0.13244664,NPL
E,Personal,51173,10/28/2015,10/17/2017,0.140765421,NORM
E,Personal,90669,10/28/2015,10/7/2019,0.130924554,OVRD
E,Personal,17082,10/28/2015,10/1/2020,0.135969291,NORM
E,Personal,27562,10/28/2015,10/7/2019,0.162691936,NORM
E,Personal,64788,10/28/2015,10/22/2016,0.160191019,NORM
E,Personal,43328,10/28/2015,10/1/2020,0.152427791,NPL
E,Personal,55259,10/28/2015,10/12/2018,0.153597544,OVRD
E,Personal,62286,10/28/2015,10/7/2019,0.155071968,NORM
E,Personal,20776,10/28/2015,10/7/2019,0.134075123,OVRD
E,Personal,75187,10/28/2015,10/7/2019,0.149393288,NORM
E,Personal,98483,10/28/2015,10/17/2017,0.161892134,OVRD
E,Personal,69752,10/28/2015,10/12/2018,0.133111629,NORM
E,Personal,70679,10/28/2015,10/22/2016,0.163794028,OVRD
E,Personal,23883,10/28/2015,10/17/2017,0.16320636,OVRD
E,Personal,77057,10/28/2015,10/7/2019,0.140787517,NPL
D,Personal,42451,11/27/2015,11/21/2016,0.156746596,NORM
D,Personal,68390,11/27/2015,11/11/2018,0.152896284,NORM
D,Personal,46697,11/27/2015,11/21/2016,0.142423558,OVRD
D,Personal,81679,11/27/2015,10/31/2020,0.14192141,NPL
D,Personal,89493,11/27/2015,11/6/2019,0.165591376,OVRD
D,Personal,58993,11/27/2015,11/16/2017,0.155644546,OVRD
D,Personal,85162,11/27/2015,11/6/2019,0.161200718,OVRD
D,Personal,44740,11/27/2015,11/16/2017,0.161004131,NPL
D,Personal,72893,11/27/2015,11/21/2016,0.13782195,NORM
D,Personal,48922,11/27/2015,11/21/2016,0.166813072,OVRD
D,Personal,15317,11/27/2015,11/16/2017,0.164778611,NPL
D,Personal,14098,11/27/2015,11/11/2018,0.157933888,OVRD
D,Personal,92129,11/27/2015,11/21/2016,0.14640314,NORM
D,Personal,32866,11/27/2015,11/21/2016,0.138605895,OVRD
D,Personal,22892,11/27/2015,10/31/2020,0.15387479,NORM
D,Personal,61232,11/27/2015,11/6/2019,0.139018214,OVRD
D,Personal,80642,11/27/2015,10/31/2020,0.169494577,NPL
D,Personal,46596,11/27/2015,11/6/2019,0.164585634,OVRD
D,Personal,96983,11/27/2015,11/6/2019,0.14796572,NPL
D,Personal,77595,11/27/2015,11/6/2019,0.160129217,NORM
D,Personal,71697,11/27/2015,11/11/2018,0.148396059,NORM
D,Personal,71471,11/27/2015,11/21/2016,0.145440631,NPL
D,Personal,84905,11/27/2015,11/16/2017,0.153852496,NORM
D,Personal,25379,11/27/2015,11/11/2018,0.135758243,OVRD
D,Personal,97949,11/27/2015,11/21/2016,0.133116056,NORM
D,Personal,83125,11/27/2015,11/11/2018,0.155794107,NORM
D,Personal,66837,11/27/2015,11/21/2016,0.165574134,OVRD
D,Personal,97513,11/27/2015,11/16/2017,0.139054168,OVRD
D,Personal,59230,11/27/2015,11/6/2019,0.165861326,NORM
B,Home,50284,12/27/2015,12/21/2016,0.131932699,NORM
B,Home,43798,12/27/2015,11/30/2020,0.137249867,NPL
B,Home,31110,12/27/2015,12/21/2016,0.162690235,OVRD
B,Home,90784,12/27/2015,12/11/2018,0.146768051,NORM
B,Home,97890,12/27/2015,12/11/2018,0.156762882,OVRD
B,Home,85990,12/27/2015,12/6/2019,0.134320658,OVRD
B,Home,54168,12/27/2015,11/30/2020,0.1503697,OVRD
B,Home,32365,12/27/2015,11/30/2020,0.148079633,NPL
B,Home,71708,12/27/2015,12/6/2019,0.145525977,NORM
B,Home,22088,12/27/2015,12/16/2017,0.152088853,NPL
B,Home,77146,12/27/2015,12/16/2017,0.140464924,OVRD
B,Home,96449,12/27/2015,12/16/2017,0.136019344,OVRD
B,Home,65573,12/27/2015,11/30/2020,0.152954434,NORM
B,Home,14678,12/27/2015,11/30/2020,0.16823828,NORM
B,Home,60163,12/27/2015,12/16/2017,0.153755749,OVRD
B,Home,33620,12/27/2015,12/21/2016,0.144246342,NPL
B,Home,40488,12/27/2015,12/16/2017,0.137337608,NPL
B,Home,92394,12/27/2015,12/11/2018,0.134126288,NPL
B,Home,56660,12/27/2015,12/21/2016,0.139413903,NORM
B,Home,77778,12/27/2015,12/6/2019,0.153847307,NORM
B,Home,24775,12/27/2015,12/16/2017,0.145068334,NPL
B,Home,52302,12/27/2015,12/11/2018,0.152329182,OVRD
B,Home,26990,12/27/2015,12/6/2019,0.133720203,NPL
B,Home,31490,12/27/2015,12/21/2016,0.152127638,NPL
B,Home,18557,12/27/2015,12/11/2018,0.164739629,NPL
B,Home,21541,12/27/2015,12/16/2017,0.15162949,OVRD
B,Home,73512,12/27/2015,11/30/2020,0.13517359,NPL
B,Home,19591,12/27/2015,12/21/2016,0.157865602,OVRD
B,Home,48465,12/27/2015,12/6/2019,0.13699308,NPL
B,Home,64854,12/27/2015,12/16/2017,0.139970662,OVRD
B,Home,59344,12/27/2015,12/21/2016,0.159869305,NORM
B,Home,20217,12/27/2015,12/21/2016,0.157402996,NPL
B,Home,53411,12/27/2015,11/30/2020,0.151138506,NORM
B,Home,99563,12/27/2015,12/21/2016,0.16598398,NPL
B,Home,53035,12/27/2015,12/6/2019,0.163717014,NORM
B,Home,84020,12/27/2015,12/21/2016,0.14138837,NPL
B,Home,78346,12/27/2015,12/21/2016,0.147696093,NORM
B,Home,20005,12/27/2015,12/11/2018,0.144910392,NPL
B,Home,79583,12/27/2015,12/21/2016,0.140840789,NORM
B,Home,49052,12/27/2015,12/6/2019,0.168192675,NPL
B,Home,20338,12/27/2015,12/6/2019,0.166733515,NORM
B,Home,94788,12/27/2015,11/30/2020,0.160163157,NORM
B,Home,42495,12/27/2015,12/6/2019,0.133302006,OVRD
B,Home,93713,12/27/2015,12/6/2019,0.133421686,NPL
B,Home,47700,12/27/2015,11/30/2020,0.15519746,NORM
B,Home,22604,12/27/2015,12/21/2016,0.147051523,NORM
B,Home,65481,12/27/2015,12/6/2019,0.135595261,OVRD
B,Home,69024,12/27/2015,12/11/2018,0.158358563,NPL
B,Home,19744,12/27/2015,12/16/2017,0.142620373,NPL
B,Home,28766,12/27/2015,12/6/2019,0.130498948,NPL
B,Home,65633,12/27/2015,12/16/2017,0.133984269,NPL
B,Home,89223,12/27/2015,12/21/2016,0.168989281,NPL
B,Home,19538,12/27/2015,12/6/2019,0.155005071,NPL
B,Home,29253,12/27/2015,12/11/2018,0.134819536,OVRD
B,Home,96181,12/27/2015,12/11/2018,0.151642516,NORM
B,Home,64977,12/27/2015,12/6/2019,0.166570243,NPL
B,Home,73310,12/27/2015,12/21/2016,0.154296461,NORM
B,Home,70316,12/27/2015,12/11/2018,0.154628712,NPL
B,Home,27362,12/27/2015,12/16/2017,0.158047273,NPL
B,Home,54031,12/27/2015,11/30/2020,0.162571325,OVRD
B,Home,42396,12/27/2015,12/21/2016,0.1538765,NPL
B,Home,82694,12/27/2015,11/30/2020,0.149279038,NPL
B,Home,73552,12/27/2015,12/16/2017,0.135840465,NORM
B,Home,78231,12/27/2015,12/16/2017,0.137545448,NORM
B,Home,80701,12/27/2015,11/30/2020,0.146105965,NORM
B,Home,14265,12/27/2015,12/11/2018,0.166770878,NORM
D,Business,20461,1/26/2016,1/5/2020,0.188353302,OVRD
D,Business,71983,1/26/2016,1/10/2019,0.154449589,OVRD
D,Business,94636,1/26/2016,12/30/2020,0.151794562,NPL
D,Business,45075,1/26/2016,1/20/2017,0.156920099,NORM
D,Business,70597,1/26/2016,12/30/2020,0.162864999,OVRD
D,Business,75620,1/26/2016,1/15/2018,0.167452018,OVRD
D,Business,95944,1/26/2016,1/10/2019,0.173531442,NORM
D,Business,84151,1/26/2016,1/5/2020,0.173244725,NORM
D,Business,19631,1/26/2016,1/5/2020,0.174507755,NORM
D,Business,91922,1/26/2016,1/20/2017,0.17586413,NORM
D,Business,89655,1/26/2016,12/30/2020,0.159480927,NORM
D,Business,91484,1/26/2016,1/10/2019,0.181770257,NORM
D,Business,86999,1/26/2016,1/10/2019,0.189927784,NPL
D,Business,59153,1/26/2016,1/20/2017,0.178552267,NORM
D,Business,49578,1/26/2016,1/5/2020,0.150702486,OVRD
D,Business,68831,1/26/2016,1/20/2017,0.185303083,OVRD
D,Business,42041,1/26/2016,1/5/2020,0.178868475,NPL
D,Business,81442,1/26/2016,1/15/2018,0.161226917,NORM
D,Business,27029,1/26/2016,1/20/2017,0.153842292,NPL
D,Business,55897,1/26/2016,1/5/2020,0.176986904,OVRD
D,Business,98775,1/26/2016,1/20/2017,0.170623694,NORM
D,Business,75862,1/26/2016,1/20/2017,0.179802521,OVRD
D,Business,37064,1/26/2016,12/30/2020,0.188253112,NPL
D,Business,28978,1/26/2016,1/20/2017,0.154736947,NORM
D,Business,88731,1/26/2016,1/15/2018,0.156176688,NORM
D,Business,75654,1/26/2016,1/15/2018,0.154825451,NPL
D,Business,33607,1/26/2016,1/20/2017,0.150066474,NPL
D,Business,62196,1/26/2016,12/30/2020,0.181991061,NPL
D,Business,62896,1/26/2016,1/15/2018,0.150363123,NORM
D,Business,58956,1/26/2016,1/10/2019,0.169233549,NPL
D,Business,93574,1/26/2016,1/20/2017,0.183946192,OVRD
D,Business,25238,1/26/2016,1/15/2018,0.180842269,NPL
D,Business,29247,1/26/2016,1/15/2018,0.156956677,NORM
D,Business,95921,1/26/2016,1/10/2019,0.177559399,NPL
D,Business,69923,1/26/2016,1/10/2019,0.181471816,NPL
D,Business,40940,1/26/2016,1/10/2019,0.156570757,NORM
D,Business,62226,1/26/2016,1/15/2018,0.179075354,OVRD
D,Business,23134,1/26/2016,1/10/2019,0.18548928,OVRD
D,Business,85704,1/26/2016,1/20/2017,0.165334217,NORM
D,Business,55263,1/26/2016,12/30/2020,0.159990092,OVRD
D,Business,33606,1/26/2016,1/10/2019,0.160790869,OVRD
D,Business,32285,1/26/2016,1/20/2017,0.162785169,NPL
D,Business,30061,1/26/2016,1/5/2020,0.178986161,NPL
D,Business,28098,1/26/2016,1/10/2019,0.179303778,NORM
D,Business,13186,1/26/2016,1/5/2020,0.15124828,OVRD
D,Business,80679,1/26/2016,1/15/2018,0.178887759,OVRD
D,Business,27250,1/26/2016,12/30/2020,0.160236383,NPL
D,Business,64426,1/26/2016,1/5/2020,0.177232992,NORM
D,Business,53256,1/26/2016,1/20/2017,0.169126181,NORM
D,Business,24282,1/26/2016,1/20/2017,0.178579091,NORM
D,Business,42263,1/26/2016,1/20/2017,0.1535909,NORM
D,Business,94161,1/26/2016,1/15/2018,0.185775188,NPL
C,Business,60126,2/25/2016,2/14/2018,0.189591548,NPL
C,Business,14833,2/25/2016,2/4/2020,0.156896158,NORM
C,Business,26579,2/25/2016,1/29/2021,0.18057064,NPL
C,Business,54888,2/25/2016,2/9/2019,0.164372318,NORM
C,Business,44998,2/25/2016,2/14/2018,0.186930275,OVRD
C,Business,30468,2/25/2016,2/4/2020,0.154615406,NPL
C,Business,26102,2/25/2016,2/4/2020,0.181815203,OVRD
C,Business,15757,2/25/2016,2/4/2020,0.155229521,NORM
C,Business,54657,2/25/2016,2/14/2018,0.183051377,OVRD
C,Business,46073,2/25/2016,2/4/2020,0.175149943,NORM
C,Business,28077,2/25/2016,2/9/2019,0.163921129,NPL
C,Business,57134,2/25/2016,2/14/2018,0.186666669,NORM
C,Business,34531,2/25/2016,2/14/2018,0.18334454,NORM
C,Business,61909,2/25/2016,2/4/2020,0.174384815,OVRD
C,Business,35782,2/25/2016,2/19/2017,0.18325414,OVRD
C,Business,78386,2/25/2016,2/9/2019,0.169359511,NPL
C,Business,50791,2/25/2016,2/14/2018,0.16082675,OVRD
C,Business,12885,2/25/2016,2/19/2017,0.16302135,OVRD
C,Business,15030,2/25/2016,2/9/2019,0.162603037,NPL
C,Business,99322,2/25/2016,1/29/2021,0.157516068,NPL
C,Business,66558,2/25/2016,2/19/2017,0.186981325,NORM
C,Business,26267,2/25/2016,2/9/2019,0.175118332,OVRD
C,Business,58428,2/25/2016,2/19/2017,0.185890679,OVRD
C,Business,78487,2/25/2016,2/9/2019,0.152620052,NPL
C,Business,53931,2/25/2016,2/4/2020,0.188953523,NORM
C,Business,75335,2/25/2016,2/9/2019,0.168093918,OVRD
C,Business,56470,2/25/2016,1/29/2021,0.164866389,OVRD
C,Business,92889,2/25/2016,2/4/2020,0.189468574,NPL
C,Business,13367,2/25/2016,2/9/2019,0.169723444,NORM
C,Business,58738,2/25/2016,2/9/2019,0.174544664,NPL
C,Business,84273,2/25/2016,2/19/2017,0.182833397,NORM
C,Business,50901,2/25/2016,2/19/2017,0.188059751,OVRD
C,Business,66140,2/25/2016,2/14/2018,0.166929449,NORM
C,Business,58783,2/25/2016,2/9/2019,0.167949142,NPL
C,Business,29057,2/25/2016,2/19/2017,0.158445018,NPL
C,Business,18144,2/25/2016,2/19/2017,0.16447278,NPL
C,Business,25950,2/25/2016,2/19/2017,0.157127178,OVRD
C,Business,94751,2/25/2016,2/9/2019,0.161378308,NORM
C,Business,18406,2/25/2016,1/29/2021,0.156221636,NPL
C,Business,70225,2/25/2016,2/4/2020,0.175203683,NPL
C,Business,42884,2/25/2016,2/14/2018,0.162682353,NPL
C,Business,50992,2/25/2016,2/14/2018,0.158604742,OVRD
C,Business,53353,2/25/2016,1/29/2021,0.185825144,NPL
C,Business,74387,2/25/2016,2/9/2019,0.162676174,NORM
C,Business,25236,2/25/2016,2/4/2020,0.177542455,NORM
C,Business,35934,2/25/2016,2/19/2017,0.161749367,OVRD
C,Business,13978,2/25/2016,1/29/2021,0.185056438,NPL
C,Business,27905,2/25/2016,2/9/2019,0.161245341,OVRD
C,Business,26148,2/25/2016,1/29/2021,0.151660323,OVRD
C,Business,34915,2/25/2016,2/9/2019,0.188879135,NPL
C,Business,29417,2/25/2016,1/29/2021,0.181421447,NPL
C,Business,24327,2/25/2016,2/4/2020,0.181298743,NPL
C,Business,25713,2/25/2016,2/14/2018,0.158225169,OVRD
C,Business,34434,2/25/2016,2/19/2017,0.183985419,NPL
C,Business,62478,2/25/2016,1/29/2021,0.164968861,NPL
C,Business,64212,2/25/2016,2/9/2019,0.180794439,NPL
C,Business,12176,2/25/2016,2/4/2020,0.155519698,OVRD
C,Business,71782,2/25/2016,2/9/2019,0.164989812,NORM
C,Business,80361,2/25/2016,2/19/2017,0.180018559,OVRD
C,Business,23142,2/25/2016,1/29/2021,0.179062943,NORM
C,Business,38683,2/25/2016,2/14/2018,0.157857331,NORM
C,Business,12586,2/25/2016,2/14/2018,0.171289083,NPL
C,Business,74414,2/25/2016,2/14/2018,0.172399462,OVRD
C,Business,64111,2/25/2016,2/4/2020,0.186902111,OVRD
C,Business,93188,2/25/2016,2/19/2017,0.17605325,NPL
C,Business,46419,2/25/2016,2/4/2020,0.178178922,NPL
C,Business,93886,2/25/2016,1/29/2021,0.18654493,NORM
C,Business,43276,2/25/2016,2/4/2020,0.161495113,NORM
C,Business,21914,2/25/2016,2/14/2018,0.157489031,OVRD
C,Business,48169,2/25/2016,1/29/2021,0.155559266,NORM
C,Business,48136,2/25/2016,2/4/2020,0.176887994,NPL
C,Business,55685,2/25/2016,2/14/2018,0.162663584,NORM
E,Personal,88019,3/26/2016,3/16/2018,0.215189265,NORM
E,Personal,58250,3/26/2016,3/21/2017,0.199019485,OVRD
E,Personal,73166,3/26/2016,3/16/2018,0.216103856,NORM
E,Personal,54988,3/26/2016,2/28/2021,0.187616523,NPL
E,Personal,91722,3/26/2016,3/5/2020,0.198808334,NPL
E,Personal,75906,3/26/2016,3/5/2020,0.181378243,NPL
E,Personal,31009,3/26/2016,3/5/2020,0.213361177,OVRD
E,Personal,28226,3/26/2016,3/5/2020,0.2197,NORM
E,Personal,44709,3/26/2016,2/28/2021,0.207168133,NORM
E,Personal,45880,3/26/2016,3/5/2020,0.198411534,NPL
E,Personal,90442,3/26/2016,3/5/2020,0.21156809,NPL
E,Personal,19176,3/26/2016,3/21/2017,0.209617143,NORM
E,Personal,25021,3/26/2016,3/5/2020,0.20165793,OVRD
E,Personal,71256,3/26/2016,3/21/2017,0.183079129,NPL
E,Personal,35025,3/26/2016,3/21/2017,0.208087733,OVRD
E,Personal,65239,3/26/2016,3/11/2019,0.212959856,NORM
E,Personal,59406,3/26/2016,3/11/2019,0.206610221,OVRD
E,Personal,61112,3/26/2016,3/5/2020,0.193451141,OVRD
E,Personal,73765,3/26/2016,3/11/2019,0.181568283,NPL
E,Personal,40877,3/26/2016,3/16/2018,0.183647264,NPL
E,Personal,53362,3/26/2016,3/5/2020,0.181195321,NPL
E,Personal,41283,3/26/2016,3/16/2018,0.211964687,NPL
E,Personal,61684,3/26/2016,3/16/2018,0.19132848,NORM
E,Personal,27157,3/26/2016,3/5/2020,0.180797395,OVRD
E,Personal,23334,3/26/2016,3/11/2019,0.209371478,OVRD
E,Personal,82174,3/26/2016,3/21/2017,0.20978438,NORM
E,Personal,59041,3/26/2016,2/28/2021,0.189537812,OVRD
E,Personal,66463,3/26/2016,3/21/2017,0.190432254,NPL
E,Personal,16632,3/26/2016,3/21/2017,0.1965842,OVRD
E,Personal,53486,3/26/2016,3/16/2018,0.218880221,NORM
E,Personal,15108,3/26/2016,3/21/2017,0.192463756,OVRD
E,Personal,59822,3/26/2016,3/5/2020,0.217331539,OVRD
E,Personal,77196,3/26/2016,3/16/2018,0.206534717,NPL
E,Personal,17733,3/26/2016,2/28/2021,0.215464546,NPL
E,Personal,34302,3/26/2016,3/5/2020,0.218225193,NPL
E,Personal,52288,3/26/2016,3/11/2019,0.192695515,OVRD
E,Personal,46651,3/26/2016,3/11/2019,0.204376269,OVRD
E,Personal,76662,3/26/2016,3/21/2017,0.182106579,NORM
E,Personal,41973,3/26/2016,2/28/2021,0.187809014,NORM
E,Personal,74628,3/26/2016,2/28/2021,0.199182037,NORM
E,Personal,40802,3/26/2016,3/21/2017,0.190276369,NPL
E,Personal,77167,3/26/2016,3/5/2020,0.180091952,NORM
E,Personal,64986,3/26/2016,3/5/2020,0.2033664,NORM
E,Personal,90278,3/26/2016,3/11/2019,0.21013449,OVRD
B,Business,58476,4/25/2016,4/20/2017,0.174036686,NORM
B,Business,10219,4/25/2016,4/4/2020,0.16917366,OVRD
B,Business,57377,4/25/2016,4/20/2017,0.171325394,NPL
B,Business,49241,4/25/2016,4/4/2020,0.172281475,NORM
B,Business,22300,4/25/2016,4/4/2020,0.174530995,OVRD
B,Business,65554,4/25/2016,4/10/2019,0.182236969,NPL
B,Business,26703,4/25/2016,4/15/2018,0.182550067,NORM
B,Business,88131,4/25/2016,4/10/2019,0.165265081,OVRD
B,Business,31260,4/25/2016,4/4/2020,0.16062616,NPL
